index,Loc,Dept #,SKU,Description,UPC,QOH,Mfg Part #,Retail,STATUS
39630,CRED,H2,HH52182,$845 REWARDG,80070382,0,(not known),845.0,zero
39631,CRED,H2,HH52183,$845 REWARDH,80070399,0,(not known),845.0,zero
39632,CRED,H2,HH52184,$845 REWARDI,80070405,0,(not known),845.0,zero
39633,CRED,H2,HH52185,$845 REWARDJ,80070412,0,(not known),845.0,zero
39634,CRED,H2,HH52186,$845 REWARDK,80070429,0,(not known),845.0,zero
39635,CRED,H2,HH52187,$845 REWARDL,80070436,0,(not known),845.0,zero
39636,CRED,H2,HH52188,$850 REWARDA,80070443,0,(not known),850.0,zero
39637,CRED,H2,HH52189,$850 REWARDB,80070450,0,(not known),850.0,zero
39638,CRED,H2,HH52190,$850 REWARDC,80070467,0,(not known),850.0,zero
39639,CRED,H2,HH52191,$850 REWARDD,80070474,0,(not known),850.0,zero
39640,CRED,H2,HH52192,$850 REWARDE,80070481,0,(not known),850.0,zero
39641,CRED,H2,HH52193,$850 REWARDF,80070498,0,(not known),850.0,zero
39642,CRED,H2,HH52194,$850 REWARDG,80070504,0,(not known),850.0,zero
39643,CRED,H2,HH52195,$850 REWARDH,80070511,0,(not known),850.0,zero
39644,CRED,H2,HH52196,$850 REWARDI,80070528,0,(not known),850.0,zero
39645,CRED,H2,HH52197,$850 REWARDJ,80070535,0,(not known),850.0,zero
39646,CRED,H2,HH52198,$850 REWARDK,80070542,0,(not known),850.0,zero
39647,CRED,H2,HH52199,$850 REWARDL,80070559,0,(not known),850.0,zero
39648,CRED,H2,HH52200,$855 REWARDA,80070566,0,(not known),855.0,zero
39649,CRED,H2,HH52201,$855 REWARDB,80070573,0,(not known),855.0,zero
39650,CRED,H2,HH52202,$855 REWARDC,80070580,0,(not known),855.0,zero
39651,CRED,H2,HH52203,$855 REWARDD,80070597,0,(not known),855.0,zero
39652,CRED,H2,HH52204,$855 REWARDE,80070603,0,(not known),855.0,zero
39653,CRED,H2,HH52205,$855 REWARDF,80070610,0,(not known),855.0,zero
39654,CRED,H2,HH52206,$855 REWARDG,80070627,0,(not known),855.0,zero
39655,CRED,H2,HH52207,$855 REWARDH,80070634,0,(not known),855.0,zero
39656,CRED,H2,HH52208,$855 REWARDI,80070641,0,(not known),855.0,zero
39657,CRED,H2,HH52209,$855 REWARDJ,80070658,0,(not known),855.0,zero
39658,CRED,H2,HH52210,$855 REWARDK,80070665,0,(not known),855.0,zero
39659,CRED,H2,HH52211,$855 REWARDL,80070672,0,(not known),855.0,zero
39660,CRED,H2,HH52212,$860 REWARDA,80070689,0,(not known),860.0,zero
39661,CRED,H2,HH52213,$860 REWARDB,80070696,0,(not known),860.0,zero
39662,CRED,H2,HH52214,$860 REWARDC,80070702,0,(not known),860.0,zero
39663,CRED,H2,HH52215,$860 REWARDD,80070719,0,(not known),860.0,zero
39664,CRED,H2,HH52216,$860 REWARDE,80070726,0,(not known),860.0,zero
39665,CRED,H2,HH52217,$860 REWARDF,80070733,0,(not known),860.0,zero
39666,CRED,H2,HH52218,$860 REWARDG,80070740,0,(not known),860.0,zero
39667,CRED,H2,HH52219,$860 REWARDH,80070757,0,(not known),860.0,zero
39668,CRED,H2,HH52220,$860 REWARDI,80070764,0,(not known),860.0,zero
39669,CRED,H2,HH52221,$860 REWARDJ,80070771,0,(not known),860.0,zero
39670,CRED,H2,HH52222,$860 REWARDK,80070788,0,(not known),860.0,zero
